,timestamp,semanal_WOO Network,semanal_aelf,semanal_XRP,semanal_Stellar,semanal_Solana,semanal_Marinade staked SOL,semanal_Uniswap,semanal_Aragon,semanal_Bitcoin Avalanche Bridged (BTC.b),semanal_PAX Gold,semanal_FLOKI,semanal_Ocean Protocol,semanal_dYdX,semanal_Bone ShibaSwap,semanal_Litecoin,semanal_OKB,semanal_Bitcoin Cash,semanal_Wrapped Bitcoin
29,2023-06-18,8.744270932028645,248.50898164718112,7.059688313872382,0.42774130777848984,2.0148434490357237,2.6578567848768238,0.11602098278014832,31.12484924568078,22.12178779579761,1.9218442335067045,1527.5088595772968,381.13250057500915,0.08884046009946213,1.44276849204214,5.461612056506735,184.01215961935645,1.0715418034843425,22.102442692275922
30,2023-06-25,27.473514313027906,281.0739114314282,6.5393149328191225,0.6407528363688282,3.7313996721203835,5.004505063725219,0.1847239457088413,187.98857649638657,47.46432916970544,1.8677552322846498,3615.8627761478797,780.1592510826507,0.19313217713470404,3.159984945789383,10.59066602614912,322.4758819696417,7.0011433519053625,48.012772273950986
31,2023-07-02,50.464606322366514,320.41591909561873,5.16080787931746,2.1019017239360562,5.1609860883623035,7.038455020031698,0.41216041021827704,135.91464734611722,68.54194986373254,1.739004795092706,5780.456066473073,561.9232097705634,0.3921689678620749,10.049084772027282,20.358264243011018,347.9368041029083,409.06665286102276,68.69963513309841
32,2023-07-09,82.71572929201608,315.9316348493566,5.190144575139229,2.165457372628114,14.127300266179244,19.087990228187202,0.5388800439542807,161.10104322084538,69.92384182843584,1.7293978401178904,5307.620387541193,777.0580518388675,0.31504189595875753,36.33836789792131,44.05102728528378,321.8660865883372,1050.3268999213255,70.36539256428132
33,2023-07-16,61.736626537079,362.30503749862277,19.185521656158063,4.937127336021321,46.50953479947683,63.81459134946305,0.5846756242268446,175.51128736485066,70.207401035064,1.904805082869941,4487.423396992291,1336.3398119444807,0.32831420732918165,97.29459427511674,28.98223640997726,293.1043752275099,812.4563122189633,70.2234113621366
34,2023-07-23,43.44302849424324,378.55934226575744,146.06285650625134,28.079632408777606,86.98329581491822,122.43735219699013,1.0138730791537995,186.74570811210745,61.01803327080749,1.9428079379570458,3185.365679701292,1685.3281455832366,0.5760180716853596,87.53606983532363,21.22928100457385,303.0048911475728,407.8619277702518,61.40699091488852
35,2023-07-30,28.435446863874752,384.29034279617406,87.79985880443245,41.41598299313828,59.06286697890829,83.8273630314575,1.0417332198732676,175.4060963549523,53.91677301824379,2.048908997101977,2056.9109631151305,995.9705690168825,0.5473791640223457,116.4815512429439,19.430586611002255,282.5516842843201,386.37704458253984,53.991476931053036
36,2023-08-06,20.56622211562719,372.10794906368983,58.162509418385696,27.31063857176868,41.389748864093605,59.0193828552918,1.5010359525947043,220.44440046778095,51.803947564845444,2.0304840870364798,1780.8106983427203,799.6081569790797,0.4313599331688255,472.90694336946444,14.81518339574809,294.9614979415558,319.8253135786688,51.57296975646942
37,2023-08-13,14.779876056548053,424.41309376601697,36.798122688433516,21.38032944388848,52.65694746105365,75.60306247457704,1.2260163941525604,230.63710507040454,54.05705352692958,1.8965958238839562,1977.4057897585383,756.7038964671096,0.6251336032984818,564.5638532878093,10.210107317968296,561.746036621278,288.88394116269563,54.18591631862238
38,2023-08-20,9.675109795119598,457.6856139862946,17.359693927053865,10.054588149263848,37.24000670186205,53.99874070174436,0.5758092602699868,221.53495532818013,36.874149370917806,1.6632250697696842,1127.797221401934,454.8989966466704,0.4841560920150177,116.00648260806041,3.885525186169245,383.04991478831863,126.81687251352052,37.328344800696335
39,2023-08-27,8.219605183076657,415.9701824248583,12.356897698442278,8.671778053592936,28.188177395046246,40.90074658273205,0.35305740535716296,214.70893274607405,29.12602105323781,1.6200065386557005,717.4622445443086,353.9435362053048,0.371929354280417,72.97655397997855,2.5197773090295255,330.80903180643963,84.66575694277232,29.712805411737612
